yyyymm,Inflow,Outflow,Storage,Season,Spring,Summer,Fall,Winter,Inflow(1month),Inflow(2month),Inflow(1monthForecast),Outflow(1month),Outflow(2month)
199505,0.0047208139454128755,0.00523242354793157,0.747717689226228,1,1,0,0,0,0.005323006945724998,0.010510852578896099,0.001910873440285205,0.004816745735056633,0.008790644784559591
199506,0.001910873440285205,0.0028170474801490846,0.7267765894236482,1,1,0,0,0,0.0047208139454128755,0.005021910445568937,0.0013501181246748373,0.00523242354793157,0.005024584641494101
199507,0.0013501181246748373,0.003486596900613225,0.6669889251997094,2,0,1,0,0,0.001910873440285205,0.00331584369284904,0.001402964237188836,0.0028170474801490846,0.0040247355140403274
199508,0.001402964237188836,0.004183338942697231,0.5829685034933513,2,0,1,0,0,0.0013501181246748373,0.0016304957824800211,0.0014703750138593933,0.003486596900613225,0.0031518221903811547
199509,0.0014703750138593933,0.0036964067923820247,0.49378790849673204,2,0,1,0,0,0.001402964237188836,0.0013765411809318366,0.0016600226867606546,0.004183338942697231,0.0038349679216552277
199510,0.0016600226867606546,0.0036357154432020743,0.43215111353183255,3,0,0,1,0,0.0014703750138593933,0.0014366696255241147,0.0023077911700445353,0.0036964067923820247,0.0039398728675396275
199511,0.0023077911700445353,0.0032068797881078907,0.37530827886710233,3,0,0,1,0,0.0016600226867606546,0.001565198850310024,0.008331082662633466,0.0036357154432020743,0.0036660611177920495
199512,0.008331082662633466,0.0022290642611498225,0.427640860942078,3,0,0,1,0,0.0023077911700445353,0.001983906928402595,0.013916058985577701,0.0032068797881078907,0.0034212976156549825
199601,0.013916058985577701,0.01101798736023335,0.6229458061002179,4,0,0,0,1,0.008331082662633466,0.005319436916339001,0.014092027995771311,0.0022290642611498225,0.0027179720246288566
199602,0.014092027995771311,0.014484802185336945,0.6166239316239317,4,0,0,0,1,0.013916058985577701,0.011123570824105583,0.009857937665424296,0.01101798736023335,0.006623525810691587
199603,0.009857937665424296,0.007554973121120528,0.6928943355119825,4,0,0,0,1,0.014092027995771311,0.014004043490674505,0.007019777608012902,0.014484802185336945,0.012751394772785148
199604,0.007019777608012902,0.005747852860152326,0.7455705337690631,1,1,0,0,0,0.009857937665424296,0.011974982830597804,0.005795155527775848,0.007554973121120528,0.011019887653228738
199605,0.005795155527775848,0.00571490304110625,0.7477172597434035,1,1,0,0,0,0.007019777608012902,0.008438857636718599,0.0033699811774678084,0.005747852860152326,0.006651412990636427
199606,0.0033699811774678084,0.003635491068646149,0.7397881451431148,1,1,0,0,0,0.005795155527775848,0.0064074665678943744,0.0026328582759767676,0.00571490304110625,0.005731377950629288
199607,0.0026328582759767676,0.004602171447091233,0.6921359840232388,2,0,1,0,0,0.0033699811774678084,0.004582568352621828,0.0022686760654675093,0.003635491068646149,0.0046751970548762
199608,0.0022686760654675093,0.004674080375952034,0.6098355800653594,2,0,1,0,0,0.0026328582759767676,0.003001419726722288,0.004615675471290445,0.004602171447091233,0.0041188312578686916
199609,0.004615675471290445,0.003731972127694053,0.5807383930583728,2,0,1,0,0,0.0022686760654675093,0.002450767170722138,0.004336952411818722,0.004674080375952034,0.004638125911521634
199610,0.004336952411818722,0.004112785610111813,0.595001844823951,3,0,0,1,0,0.004615675471290445,0.003442175768378977,0.00348823949536962,0.003731972127694053,0.004203026251823044
199611,0.00348823949536962,0.003682697443838264,0.5872723311546841,3,0,0,1,0,0.004336952411818722,0.004476313941554583,0.013037569066549574,0.004112785610111813,0.003922378868902933
