Date,Inflow,Storage,Outflow,Season,Spring,Summer,Fall,Winter,Inflow(t-1),Inflow(t-2),Inflow(t-3),Inflow(3day),Inflow(t+1),Inflow(t+2),Inflow(t+3),Inflow(7day),Inflow(14day),Inflow(21day),Inflow(28day),Inflow(7dayForecast),Outflow(7day),Outflow(14day),Outflow(21day),Outflow(28day)
19900522,0.002978258105530833,0.5448717948717948,0.0018431023521932612,1,1,0,0,0,0.0030413223140495866,0.0025347743165924984,0.001680356007628735,0.010234710743801653,0.003214240305149396,0.0032935791481246025,0.003452256834075016,0.0024289891926255565,0.002682408500590319,0.0030111948657403206,0.0036334574516392703,0.004356661520297884,0.0021238397965670694,0.0027924075924075924,0.0025910574274210637,0.002637871219689401
19900523,0.003214240305149396,0.5465979487179488,0.0011799109980928162,1,1,0,0,0,0.002978258105530833,0.0030413223140495866,0.0025347743165924984,0.011768595041322313,0.0032935791481246025,0.003452256834075016,0.0030636999364272092,0.0025353555535373717,0.002656543456543457,0.0029821330184966553,0.0034448460630278808,0.004684188538733993,0.0019866678775769682,0.0027893560984470073,0.002543492870765598,0.0025994369267096536
19900524,0.0032935791481246025,0.5484112820512821,0.001301970756516211,1,1,0,0,0,0.003214240305149396,0.002978258105530833,0.0030413223140495866,0.012527399872854419,0.003452256834075016,0.0030636999364272092,0.004780673871582962,0.0026271909908273544,0.002662210516755971,0.002951133714770078,0.0033559894650803737,0.005672581963491055,0.0018596676051221507,0.002643465625283807,0.002459310386583114,0.002539206248297158
19900525,0.003452256834075016,0.550483076923077,0.001175842339478703,1,1,0,0,0,0.0032935791481246025,0.003214240305149396,0.002978258105530833,0.012938334392879848,0.0030636999364272092,0.004780673871582962,0.006873998728544183,0.0027146671510307877,0.002721932612841704,0.0029170344806708445,0.003272727272727273,0.006432258650440469,0.001726273726273726,0.0025086186540731995,0.0024138770320588504,0.0024941603850694763
19900526,0.0030636999364272092,0.5524697435897435,0.0013487603305785123,1,1,0,0,0,0.003452256834075016,0.0032935791481246025,0.003214240305149396,0.013023776223776224,0.004780673871582962,0.006873998728544183,0.005818181818181818,0.0028849695758786666,0.002762619198982835,0.0029078315623770165,0.0032114067750431386,0.006895213877032058,0.001630079011897194,0.0023602579238942876,0.002387430751067115,0.0024462083371174287
19900527,0.004780673871582962,0.5542892307692308,0.001137190082644628,1,1,0,0,0,0.0030636999364272092,0.003452256834075016,0.0032935791481246025,0.01459020979020979,0.006873998728544183,0.005818181818181818,0.005506929434202162,0.0030825901371355916,0.0027287621469439653,0.0028738292011019286,0.0031273453818908372,0.007099518663155027,0.0015333030605757876,0.002069348832985197,0.002366215602579239,0.0023908455181182457
19900528,0.006873998728544183,0.5576892307692307,0.0012694214876033058,1,1,0,0,0,0.004780673871582962,0.0030636999364272092,0.003452256834075016,0.01817062937062937,0.005818181818181818,0.005506929434202162,0.010212333121424031,0.0034034329307056576,0.00284995004995005,0.0029432870160142886,0.003125819634910544,0.006958859322495687,0.0014164744346562529,0.0018653346653346656,0.0023327944782490237,0.002328144582690037
19900529,0.005818181818181818,0.5634523076923077,0.0011107438016528925,1,1,0,0,0,0.006873998728544183,0.004780673871582962,0.0030636999364272092,0.020536554354736173,0.005506929434202162,0.010212333121424031,0.008769993642720915,0.003950958132776314,0.003189973662700935,0.0031052583779856502,0.0032461356824993186,0.006884170375079467,0.0013223140495867767,0.001723076923076923,0.002302376411467321,0.0022738715829624923
19900530,0.005506929434202162,0.5680266666666667,0.001175842339478703,1,1,0,0,0,0.005818181818181818,0.006873998728544183,0.004780673871582962,0.022979783852511124,0.010212333121424031,0.008769993642720915,0.0063043865225683405,0.004356661520297883,0.0034460085369176275,0.0032232494777949313,0.003325765143946961,0.006768794841522115,0.0012176913995095814,0.0016021796385432753,0.0022654678654678655,0.002212042502951594
19900531,0.010212333121424031,0.5720820512820513,0.0013385886840432295,1,1,0,0,0,0.005506929434202162,0.005818181818181818,0.006873998728544183,0.02841144310235219,0.008769993642720915,0.0063043865225683405,0.006210807374443738,0.004684188538733993,0.003655689764780673,0.003336203190748644,0.003384397420761056,0.005919026428117337,0.001217110162564708,0.0015383888838434293,0.002168013804377441,0.0021487603305785125
