Date,Inflow,Storage,Outflow,Season,Spring,Summer,Fall,Winter,Inflow(t-1),Inflow(t-2),Inflow(t-3),Inflow(3day),Inflow(t+1),Inflow(t+2),Inflow(t+3),Inflow(7day),Inflow(14day),Inflow(21day),Inflow(28day),Inflow(7dayForecast),Outflow(7day),Outflow(14day),Outflow(21day),Outflow(28day)
19950423,0.008868367744819257,0.698120444955888,0.014289246688033172,1,1,0,0,0,0.008725713035787312,0.008906409000561109,0.008901653843593376,0.03540214362476106,0.0084071175189493,0.007960132763982539,0.007941112136111613,0.01108630881619688,0.010687554939045678,0.011177336106722025,0.013360972117118161,0.01557517699373542,0.014166971223148648,0.01424577096718534,0.014257772077627708,0.014259526956984847
19950424,0.0084071175189493,0.6818661296509397,0.014289246688033172,1,1,0,0,0,0.008868367744819257,0.008725713035787312,0.008906409000561109,0.03490760730011698,0.007960132763982539,0.007941112136111613,0.007955377607014808,0.010345862945507262,0.010687554939045678,0.010788092543506288,0.012901420161593822,0.01782776278016366,0.014281094990374204,0.014239657193941114,0.014255734153212966,0.014262244189537837
19950425,0.007960132763982539,0.6764959723820483,0.01428449153106544,1,1,0,0,0,0.0084071175189493,0.008868367744819257,0.008725713035787312,0.03396133106353841,0.007941112136111613,0.007955377607014808,0.01824078212821805,0.009532051795886926,0.010654948148409806,0.010441418956954053,0.012425394983716986,0.019692463619652656,0.014278377757821214,0.01423286411255864,0.014257772077627705,0.014264961422090825
19950426,0.007941112136111613,0.669807249712313,0.014289246688033172,1,1,0,0,0,0.007960132763982539,0.0084071175189493,0.008868367744819257,0.03317673016386271,0.007955377607014808,0.01824078212821805,0.02465073372072012,0.008666613227759792,0.010590413875276308,0.010073460382070068,0.011995732586275532,0.02139073396527105,0.014275660525268226,0.01422980722593653,0.01425958356599637,0.01426326315174521
19950427,0.007955377607014808,0.6640535097813579,0.014294001845000903,1,1,0,0,0,0.007941112136111613,0.007960132763982539,0.0084071175189493,0.03226374002605826,0.01824078212821805,0.02465073372072012,0.03387098308115151,0.008530072291972073,0.010523841677728069,0.010006435312429665,0.011568787421387065,0.022928008282124823,0.014279057065959461,0.014226071031176167,0.014261621490411113,0.014263942459883456
19950430,0.01824078212821805,0.6578682393555811,0.014274981217129978,1,1,0,0,0,0.007955377607014808,0.007941112136111613,0.007960132763982539,0.04209740463532701,0.02465073372072012,0.03387098308115151,0.02417521802394697,0.008394889972460849,0.010255854617189485,0.009940542423019668,0.011142351737602285,0.02287298432292678,0.014282453606650699,0.014225731377107044,0.014263659414825856,0.014264791595056265
19950501,0.02465073372072012,0.6609608745684695,0.014308267315904098,1,1,0,0,0,0.01824078212821805,0.007955377607014808,0.007941112136111613,0.058788005592064596,0.03387098308115151,0.02417521802394697,0.021013038640405518,0.00972837184784041,0.010724577232580162,0.010375526067544058,0.011100234633030951,0.021905649534062547,0.014283812222927196,0.014227769301521786,0.014262753670641528,0.014264451940987143
19950502,0.03387098308115151,0.6684886843114691,0.014365329199516877,1,1,0,0,0,0.02465073372072012,0.01824078212821805,0.007955377607014808,0.0847178765371045,0.02417521802394697,0.021013038640405518,0.019829004555440375,0.012003374802830813,0.011544841809513847,0.01112616156030739,0.01138384578074922,0.019624532805827922,0.01428992599617142,0.014228448609660034,0.014260489310180702,0.014265810557263637
19950503,0.02417521802394697,0.6881712696586114,0.01441288076919419,1,1,0,0,0,0.03387098308115151,0.02465073372072012,0.01824078212821805,0.10093771695403664,0.021013038640405518,0.019829004555440375,0.018716297824991204,0.015575176993735422,0.012960519969621342,0.012316762290608928,0.011984863656063577,0.017988758808928283,0.014300794926383378,0.014290944958378791,0.014260036438088536,0.014266999346505568
19950504,0.021013038640405518,0.6972094361334867,0.014341553414678219,1,1,0,0,0,0.02417521802394697,0.03387098308115151,0.02465073372072012,0.10370997346622411,0.019829004555440375,0.018716297824991204,0.0178556144138318,0.017827762780163656,0.013679907288025291,0.013045886358994426,0.012288004912756459,0.016804045415824892,0.01431845693797781,0.014298417347899512,0.014261395054365033,0.014272943292715235
19950507,0.019829004555440375,0.7035864978902954,0.014265470903194515,1,1,0,0,0,0.021013038640405518,0.02417521802394697,0.03387098308115151,0.09888824430094437,0.018716297824991204,0.0178556144138318,0.017879390198670457,0.019692463619652656,0.014179538423706225,0.013624430456735094,0.012478211191465718,0.015787121132868596,0.014326608635636775,0.0143011345804525,0.014262074362503277,0.01427633983340647
19950508,0.018716297824991204,0.718234560797852,0.014308267315904098,1,1,0,0,0,0.019829004555440375,0.021013038640405518,0.02417521802394697,0.08373355904478406,0.0178556144138318,0.017879390198670457,0.017903165983509117,0.02139073396527105,0.014960403128621558,0.014146139106909063,0.012852509975640011,0.014538552774769955,0.01432321209494554,0.0143011345804525,0.014258451385765956,0.014277019141544719
19950509,0.0178556144138318,0.7219265439202148,0.014308267315904098,1,1,0,0,0,0.018716297824991204,0.019829004555440375,0.021013038640405518,0.07741395543466889,0.017879390198670457,0.017903165983509117,0.012724800045649506,0.022928008282124823,0.015661449127292833,0.014479905838834597,0.013187408887795958,0.014530401077110983,0.01432525001936028,0.01430385181300549,0.014258904257858121,0.014279057065959461
19950510,0.017879390198670457,0.7256185270425777,0.014294001845000903,1,1,0,0,0,0.0178556144138318,0.018716297824991204,0.019829004555440375,0.07428030699293384,0.017903165983509117,0.012724800045649506,0.012720044888681776,0.022872984322926785,0.0163006780853836,0.014774046262695703,0.013499890631389743,0.014709738425608288,0.014330005176328013,0.014306908699627603,0.014261847926457197,0.014279566547063149
