Date,Inflow,Storage,Outflow,Season,Spring,Summer,Fall,Winter,Inflow(t-1),Inflow(t-2),Inflow(t-3),Inflow(3day),Inflow(t+1),Inflow(t+2),Inflow(t+3),Inflow(7day),Inflow(14day),Inflow(21day),Inflow(28day),Inflow(7dayForecast),Outflow(7day),Outflow(14day),Outflow(21day),Outflow(28day)
19900523,0.00034545454545454544,0.26804958333333334,0.0013388429752066117,1,1,0,0,0,0.00016528925619834712,0.0002743801652892562,0.00022148760330578513,0.0010066115702479339,0.0003214876033057851,0.0002371900826446281,0.0002578512396694215,0.0001965761511216057,0.00022160566706021256,0.00025627705627705627,0.0003161157024793388,0.0003918536009445101,0.001634120425029516,0.0017010625737898465,0.0015783549783549785,0.0014370425029515937
19900524,0.0003214876033057851,0.26696041666666664,0.0013884297520661156,1,1,0,0,0,0.00034545454545454544,0.00016528925619834712,0.0002743801652892562,0.001106611570247934,0.0002371900826446281,0.0002578512396694215,0.00023388429752066117,0.00020684769775678865,0.0002343565525383707,0.0002550570641479732,0.00030363046044864226,0.0004684769775678867,0.0015864226682408501,0.0016972255017709565,0.00157331759149941,0.0014513282172373082
19900525,0.0002371900826446281,0.26627958333333335,0.0009760330578512397,1,1,0,0,0,0.0003214876033057851,0.00034545454545454544,0.00016528925619834712,0.001069421487603306,0.0002578512396694215,0.00023388429752066117,0.0006570247933884298,0.00023518299881936246,0.0002409090909090909,0.0002539157811885085,0.00029362455726092087,0.0005891381345926801,0.0015763872491145216,0.0016910861865407321,0.0015790633608815429,0.0014719008264462811
19900526,0.0002578512396694215,0.2655329166666667,0.0009446280991735537,1,1,0,0,0,0.0002371900826446281,0.0003214876033057851,0.00034545454545454544,0.0011619834710743801,0.00023388429752066117,0.0006570247933884298,0.0007074380165289256,0.0002552538370720189,0.0002343565525383707,0.0002430932703659976,0.0002956316410861865,0.0006812278630460449,0.0014772136953955137,0.0016462809917355374,0.0015663124754033847,0.0014780696576151121
19900527,0.00023388429752066117,0.26463,0.0011173553719008265,1,1,0,0,0,0.0002578512396694215,0.0002371900826446281,0.0003214876033057851,0.001050413223140496,0.0006570247933884298,0.0007074380165289256,0.000328099173553719,0.00026044864226682407,0.00023813459268004722,0.00024053522235340414,0.0002873081463990554,0.000757378984651712,0.0013889020070838253,0.0015889020070838252,0.001535852026761118,0.0014851829988193628
19900528,0.0006570247933884298,0.26375,0.0011082644628099174,1,1,0,0,0,0.00023388429752066117,0.0002578512396694215,0.0002371900826446281,0.0013859504132231405,0.0007074380165289256,0.000328099173553719,0.0008578512396694215,0.00026221959858323496,0.0002360094451003542,0.00023632428177882713,0.0002787780401416764,0.0007641086186540731,0.0012925619834710743,0.001481995277449823,0.0015505706414797322,0.0014908205430932703
19900529,0.0007074380165289256,0.26384,0.0005652892561983471,1,1,0,0,0,0.0006570247933884298,0.00023388429752066117,0.0002578512396694215,0.0018561983471074377,0.000328099173553719,0.0008578512396694215,0.0010818181818181818,0.0003168831168831169,0.0002631050767414404,0.0002540338449429358,0.0002812573789846517,0.0007678866587957497,0.0012082644628099175,0.0014299291617473435,0.0015324281778827235,0.0014812278630460453
19900530,0.000328099173553719,0.2639754166666667,0.0005619834710743802,1,1,0,0,0,0.0007074380165289256,0.0006570247933884298,0.00023388429752066117,0.0019264462809917356,0.0008578512396694215,0.0010818181818181818,0.0009024793388429752,0.0003943329397874852,0.0002954545454545454,0.00027918142463597003,0.00029079102715466343,0.0008083825265643448,0.0010626918536009446,0.0013484061393152305,0.0014882723337268794,0.0014494391971664698
19900531,0.0008578512396694215,0.2638175,0.0004487603305785124,1,1,0,0,0,0.000328099173553719,0.0007074380165289256,0.0006570247933884298,0.002550413223140496,0.0010818181818181818,0.0009024793388429752,0.0007669421487603306,0.00039185360094451003,0.00029935064935064935,0.0002868555686737505,0.0002892561983471074,0.0007889020070838252,0.0009517119244391972,0.0012690672963400237,0.0014487209759937033,0.0014179161747343565
19900601,0.0010818181818181818,0.26411083333333335,0.0005553719008264462,1,1,0,0,0,0.0008578512396694215,0.000328099173553719,0.0007074380165289256,0.002975206611570248,0.0009024793388429752,0.0007669421487603306,0.0007041322314049587,0.00046847697756788667,0.0003518299881936246,0.0003167650531286895,0.000307556080283353,0.0006826446280991735,0.0008174734356552538,0.001196930342384888,0.0013998819362455728,0.0013886658795749704
19900602,0.0009024793388429752,0.26426916666666667,0.0008851239669421488,1,1,0,0,0,0.0010818181818181818,0.0008578512396694215,0.000328099173553719,0.0031702479338842973,0.0007669421487603306,0.0007041322314049587,0.0007338842975206612,0.0005891381345926801,0.0004221959858323495,0.0003526170798898072,0.0003296044864226682,0.0006278630460448643,0.0007573789846517119,0.0011172963400236126,0.0013499803227075954,0.0013640791027154666
19900603,0.0007669421487603306,0.26424625,0.0008876033057851239,1,1,0,0,0,0.0009024793388429752,0.0010818181818181818,0.0008578512396694215,0.0036090909090909094,0.0007041322314049587,0.0007338842975206612,0.0006115702479338843,0.0006812278630460449,0.00047083825265643446,0.0003858323494687131,0.00035070838252656433,0.0005819362455726091,0.0007488783943329398,0.0010688902007083825,0.0013088941361668635,0.0013391086186540734
19900604,0.0007041322314049587,0.2643141666666667,0.0006553719008264463,1,1,0,0,0,0.0007669421487603306,0.0009024793388429752,0.0010818181818181818,0.003455371900826446,0.0007338842975206612,0.0006115702479338843,0.0007214876033057851,0.0007573789846517119,0.0005097992916174735,0.0004097992916174734,0.0003665879574970484,0.0005780401416765054,0.0007160566706021252,0.0010043093270365997,0.0012266824085005901,0.0013419421487603307
19900605,0.0007338842975206612,0.26429166666666665,0.0006545454545454545,1,1,0,0,0,0.0007041322314049587,0.0007669421487603306,0.0009024793388429752,0.0031074380165289255,0.0006115702479338843,0.0007214876033057851,0.00033801652892561984,0.0007641086186540731,0.0005404958677685949,0.00043010625737898464,0.0003815525383707202,0.0005155844155844155,0.0006513577331759149,0.0009298110979929161,0.0011704053522235338,0.001312160566706021
19900606,0.0006115702479338843,0.26312083333333336,0.0018512396694214876,1,1,0,0,0,0.0007338842975206612,0.0007041322314049587,0.0007669421487603306,0.0028165289256198347,0.0007214876033057851,0.00033801652892561984,0.0005190082644628099,0.0007678866587957497,0.0005811097992916174,0.00045293191656828005,0.00040135773317591486,0.0004677685950413223,0.0006641086186540732,0.000863400236127509,0.001120306965761511,0.0012822314049586777
19900607,0.0007214876033057851,0.26249208333333335,0.0011900826446280992,1,1,0,0,0,0.0006115702479338843,0.0007338842975206612,0.0007041322314049587,0.002771074380165289,0.00033801652892561984,0.0005190082644628099,0.00044545454545454543,0.0008083825265643447,0.0006001180637544274,0.00046902794175521435,0.00041723730814639896,0.0004440377804014167,0.0008482880755608027,0.0009000000000000001,0.0011288075560802833,0.0012986127508854781
19900608,0.00033801652892561984,0.2619533333333333,0.0012082644628099173,1,1,0,0,0,0.0007214876033057851,0.0006115702479338843,0.0007338842975206612,0.0024049586776859503,0.0005190082644628099,0.00044545454545454543,0.0006768595041322314,0.0007889020070838252,0.000628689492325856,0.0004975206611570246,0.00043479929161747326,0.00047591499409681227,0.0009541912632821723,0.000885832349468713,0.0011160173160173158,0.0012884592680047224
19900609,0.0005190082644628099,0.2609458333333333,0.0012942148760330579,1,1,0,0,0,0.00033801652892561984,0.0007214876033057851,0.0006115702479338843,0.002190082644628099,0.00044545454545454543,0.0006768595041322314,0.00029669421487603305,0.0006826446280991735,0.0006358913813459267,0.0005090121999212906,0.00043512396694214857,0.0005017709563164108,0.001047461629279811,0.0009024203069657613,0.001094018103109012,0.001274350649350649
19900610,0.00044545454545454543,0.25987375,0.0015322314049586777,1,1,0,0,0,0.0005190082644628099,0.00033801652892561984,0.0007214876033057851,0.0020239669421487604,0.0006768595041322314,0.00029669421487603305,0.0002768595041322314,0.0006278630460448642,0.0006545454545454546,0.0005231798504525776,0.00044634002361275085,0.0005387249114521842,0.0011059031877213696,0.0009273907910271546,0.001081227863046045,0.0012581463990554897
19900611,0.0006768595041322314,0.2596058333333333,0.0006578512396694214,1,1,0,0,0,0.00044545454545454543,0.0005190082644628099,0.00033801652892561984,0.0019793388429752068,0.00029669421487603305,0.0002768595041322314,0.0005553719008264462,0.0005819362455726093,0.0006696576151121606,0.0005338449429358519,0.00045283353010625726,0.0005491145218417946,0.0011979929161747345,0.0009570247933884296,0.0010688705234159779,0.0012195100354191262
19900929,0.00029669421487603305,0.25933791666666667,0.0005024793388429752,2,0,1,0,0,0.0006768595041322314,0.00044545454545454543,0.0005190082644628099,0.0019380165289256198,0.0002768595041322314,0.0005553719008264462,0.0005611570247933884,0.0005780401416765054,0.0006710743801652891,0.0005530106257378984,0.0004670897284533647,0.0006049586776859505,0.0011983471074380164,0.0009248524203069657,0.001019323101141283,0.0011773907910271545
19900930,0.0002768595041322314,0.15711625,0.0,2,0,1,0,0,0.00029669421487603305,0.0006768595041322314,0.00044545454545454543,0.0016958677685950411,0.0005553719008264462,0.0005611570247933884,0.0007,0.0005155844155844157,0.0006417355371900826,0.0005592680047225502,0.00046859504132231393,0.0006585596221959859,0.0011766233766233767,0.000920365997638725,0.0009678079496261314,0.0011343860684769774
