Date,Inflow,Storage,Outflow,Season,Spring,Summer,Fall,Winter,Inflow(t-1),Inflow(t-2),Inflow(t-3),Inflow(3day),Inflow(t+1),Inflow(t+2),Inflow(t+3),Inflow(7day),Inflow(14day),Inflow(21day),Inflow(28day),Inflow(7dayForecast),Outflow(7day),Outflow(14day),Outflow(21day),Outflow(28day)
19950303,0.003160284018158538,0.2993996478873239,0.0020777557909440114,4,0,0,0,1,0.003135839832382726,0.003219648469328367,0.003219648469328367,0.012735420789197998,0.003939005936445117,0.003939005936445117,0.006229775346292632,0.0031777441508555465,0.003051532334502886,0.003107238472155246,0.0029632339491494418,0.005295408816535577,0.0013120042569466383,0.0012543858190465103,0.0012395031345095362,0.0011569832216439125
19950304,0.003939005936445117,0.30024295774647886,0.0020777557909440114,4,0,0,0,1,0.003160284018158538,0.003135839832382726,0.003219648469328367,0.013454778256314748,0.003939005936445117,0.006229775346292632,0.007958328483296473,0.0032016894756971585,0.0030447977118911824,0.00313101751001879,0.002976952624839948,0.007010492708316012,0.0014392137951677003,0.0013157457139531402,0.0012948766982057633,0.0011986381096496333
19950305,0.003939005936445117,0.3020404929577465,0.0020777557909440114,4,0,0,0,1,0.003939005936445117,0.003160284018158538,0.003135839832382726,0.0141741357234315,0.006229775346292632,0.007958328483296473,0.005611686648818531,0.0033074479937476096,0.0030936860834428056,0.0032100038246004954,0.003018482797612118,0.010112908858107322,0.0015674210552571626,0.0013771056088597699,0.0013336215640953153,0.0012402929976553533
19950306,0.006229775346292632,0.30618838028169015,0.0020777557909440114,4,0,0,0,1,0.003939005936445117,0.003939005936445117,0.003160284018158538,0.017268071237341403,0.007958328483296473,0.005611686648818531,0.004812012571295542,0.0034077190415218585,0.0031712589587109432,0.0032889901391822012,0.003066498162528892,0.011609491660708052,0.0016941317325440246,0.0014412092389045012,0.0013723664299848677,0.001282072600894624
19950307,0.007958328483296473,0.3119911971830986,0.0020847398440228147,4,0,0,0,1,0.006229775346292632,0.003939005936445117,0.003939005936445117,0.02206611570247934,0.005611686648818531,0.004812012571295542,0.004578046793155628,0.003834744001197266,0.003427174617955668,0.00349967574039277,0.003200192892894557,0.012173703377288526,0.0018213412707650863,0.0015048140080150321,0.0014116101568086201,0.0013238522041338944
19950308,0.005611686648818531,0.31546302816901406,0.002102199976719823,4,0,0,0,1,0.007958328483296473,0.006229775346292632,0.003939005936445117,0.023738796414852756,0.004812012571295542,0.004578046793155628,0.01594459317890816,0.004511698288906996,0.0038058100670136526,0.003777707567720372,0.0033987395447062536,0.012850158804064055,0.0019500473917887491,0.0015689176380597638,0.0014510201706104395,0.0013657565226067152
19950309,0.004812012571295542,0.31808274647887325,0.0021056920032592246,4,0,0,0,1,0.005611686648818531,0.007958328483296473,0.006229775346292632,0.02461180304970318,0.004578046793155628,0.01594459317890816,0.025655918984984285,0.0048534180288341625,0.004007349884430551,0.0037738829672248364,0.0035154730033091102,0.013602939953772222,0.002081247817483413,0.0016342684204399955,0.0014912616193025927,0.0014084091324808358
19950310,0.004578046793155628,0.32049471830985915,0.0021056920032592246,4,0,0,0,1,0.004812012571295542,0.005611686648818531,0.007958328483296473,0.022960074496566174,0.01594459317890816,0.025655918984984285,0.01670585496449773,0.005092871277250279,0.0041353077140529135,0.0037319786487520165,0.0036036466734290034,0.014155179007931892,0.0020862364268254157,0.0016991203418860272,0.0015316693549728125,0.0014511864575885065
19950311,0.01594459317890816,0.3343080985915493,0.0021091840297986263,4,0,0,0,1,0.004578046793155628,0.004812012571295542,0.005611686648818531,0.03094633919217786,0.025655918984984285,0.01670585496449773,0.011907810499359794,0.005295408816535578,0.004248549146116368,0.003795001413439314,0.003672115336647987,0.013083625721269768,0.0020902273142990174,0.0017647205547333593,0.0015739062474017663,0.0014937143522290772
19950312,0.025655918984984285,0.35782218309859154,0.002102199976719823,4,0,0,0,1,0.01594459317890816,0.004578046793155628,0.004812012571295542,0.05099057152834362,0.01670585496449773,0.011907810499359794,0.010346874636247236,0.007010492708316012,0.005158970351031812,0.004399288291733875,0.004160126045529375,0.010489050002494305,0.0020947170627068196,0.0018310690589819919,0.0016163094268087873,0.001523895438748192
19950313,0.01670585496449773,0.37235035211267603,0.0020987079501804213,4,0,0,0,1,0.025655918984984285,0.01594459317890816,0.004578046793155628,0.0628844139215458,0.011907810499359794,0.010346874636247236,0.010081480619252707,0.010112908858107322,0.00676031394981459,0.0054851422585097355,0.004994969818913481,0.00934915276784675,0.0020982090892462213,0.0018961704108951232,0.0016602091890184083,0.0015538270948002063
