Date,Inflow,Storage,Outflow,Season,Spring,Summer,Fall,Winter,Inflow(t-1),Inflow(t-2),Inflow(t-3),Inflow(3day),Inflow(t+1),Inflow(t+2),Inflow(t+3),Inflow(7day),Inflow(14day),Inflow(21day),Inflow(28day),Inflow(7dayForecast),Outflow(7day),Outflow(14day),Outflow(21day),Outflow(28day)
19950322,0.014981818181818181,0.8545933333333333,0.004469421487603306,4,0,0,0,1,0.00735206611570248,0.006241322314049586,0.006228099173553719,0.034803305785123965,0.014981818181818181,0.038849586776859506,0.01991404958677686,0.00794521841794569,0.023238724911452183,0.01658118850846124,0.012765997638724916,0.016783943329397876,8.311688311688312e-05,4.155844155844156e-05,2.7705627705627707e-05,2.408500590318772e-05
19950323,0.014981818181818181,0.8651,0.004469421487603306,4,0,0,0,1,0.014981818181818181,0.00735206611570248,0.006241322314049586,0.043557024793388424,0.038849586776859506,0.01991404958677686,0.01428099173553719,0.008353246753246753,0.02408783943329398,0.017241086186540737,0.013245336481700122,0.015682644628099176,0.0007216056670602126,0.0003608028335301063,0.0002405352223534042,0.00018229043683589137
19950324,0.038849586776859506,0.88932,0.014611570247933884,4,0,0,0,1,0.014981818181818181,0.014981818181818181,0.00735206611570248,0.07616528925619835,0.01991404958677686,0.01428099173553719,0.011332231404958678,0.009103187721369537,0.024991735537190078,0.01790098386462023,0.013724675324675325,0.011207556080283353,0.001360094451003542,0.000680047225501771,0.0004533648170011807,0.0003400236127508855
19950325,0.01991404958677686,0.8889866666666667,0.020178512396694215,4,0,0,0,1,0.038849586776859506,0.014981818181818181,0.014981818181818181,0.08872727272727272,0.01428099173553719,0.011332231404958678,0.009705785123966942,0.013657615112160567,0.027608028335301064,0.019694923258559625,0.015061157024793392,0.009271310507674144,0.0034474616292798116,0.0017237308146399058,0.0011491538764266038,0.0008618654073199529
19950326,0.01428099173553719,0.8836466666666667,0.019543801652892562,4,0,0,0,1,0.01991404958677686,0.038849586776859506,0.014981818181818181,0.08802644628099174,0.011332231404958678,0.009705785123966942,0.008423140495867768,0.015506965761511214,0.021488547815820543,0.020575836284927197,0.015727508854781583,0.008113341204250295,0.006330106257378986,0.003165053128689493,0.0021100354191263284,0.0015825265643447464
19950327,0.011332231404958678,0.87534,0.0195702479338843,4,0,0,0,1,0.01428099173553719,0.01991404958677686,0.038849586776859506,0.08437685950413223,0.009705785123966942,0.008423140495867768,0.007272727272727273,0.01665737898465171,0.014966706021251474,0.02091774891774892,0.016193152302243212,0.007376623376623376,0.009122077922077922,0.004561038961038961,0.0030406926406926407,0.0022805194805194805
19950328,0.009705785123966942,0.87126,0.015682644628099172,4,0,0,0,1,0.011332231404958678,0.01428099173553719,0.01991404958677686,0.05523305785123967,0.008423140495867768,0.007272727272727273,0.00752396694214876,0.01738465171192444,0.013410153482880756,0.021119244391971666,0.016559149940968125,0.006602125147579693,0.011917827626918537,0.005958913813459268,0.003972609208972845,0.002979456906729634
19950329,0.008423140495867768,0.8656466666666667,0.012006611570247934,4,0,0,0,1,0.009705785123966942,0.011332231404958678,0.01428099173553719,0.04374214876033057,0.007272727272727273,0.00752396694214876,0.006360330578512397,0.01772089728453365,0.01283305785123967,0.021399449035812673,0.016866115702479343,0.006010861865407321,0.01407508854781582,0.007079102715466351,0.0047194018103109015,0.0035395513577331757
19950330,0.007272727272727273,0.8652066666666667,0.007669421487603306,4,0,0,0,1,0.008423140495867768,0.009705785123966942,0.011332231404958678,0.03673388429752066,0.00752396694214876,0.006360330578512397,0.006175206611570248,0.016783943329397873,0.01256859504132231,0.021653207398661937,0.017126800472255017,0.005519716646989374,0.015151829988193624,0.007936717827626918,0.005291145218417946,0.003968358913813459
19950331,0.00752396694214876,0.8670733333333334,0.005580165289256199,4,0,0,0,1,0.007272727272727273,0.008423140495867768,0.009705785123966942,0.03292561983471074,0.006360330578512397,0.006175206611570248,0.006175206611570248,0.015682644628099176,0.012392916174734356,0.021888705234159776,0.017346399055489965,0.004987012987012986,0.015608972845336482,0.008484533648170011,0.005656355765446675,0.004242266824085006
19950401,0.006360330578512397,0.8683933333333334,0.005500826446280992,1,1,0,0,0,0.00752396694214876,0.007272727272727273,0.008423140495867768,0.029580165289256194,0.006175206611570248,0.006175206611570248,0.004284297520661157,0.011207556080283352,0.012432585596221958,0.02214120425029516,0.017573081463990555,0.004618654073199528,0.014318772136953956,0.008883116883116883,0.005922077922077922,0.004441558441558442
19950402,0.006175206611570248,0.8691666666666666,0.005553719008264462,1,1,0,0,0,0.006360330578512397,0.00752396694214876,0.007272727272727273,0.027332231404958676,0.006175206611570248,0.004284297520661157,0.004284297520661157,0.009271310507674144,0.012389138134592678,0.01741613537977174,0.017749704840613934,0.004227626918536009,0.012221959858323495,0.00927603305785124,0.006184022038567494,0.00463801652892562
19950403,0.006175206611570248,0.8697133333333333,0.005553719008264462,1,1,0,0,0,0.006175206611570248,0.006360330578512397,0.00752396694214876,0.026234710743801654,0.004284297520661157,0.004284297520661157,0.003834710743801653,0.008113341204250295,0.012385360094451004,0.012682251082251083,0.017716646989374262,0.0038044864226682404,0.010223376623376622,0.009672727272727274,0.006448484848484849,0.004836363636363637
19950404,0.004284297520661157,0.87104,0.0017586776859504132,1,1,0,0,0,0.006175206611570248,0.006175206611570248,0.006360330578512397,0.02299504132231405,0.004284297520661157,0.003834710743801653,0.0037950413223140494,0.007376623376623376,0.012380637544273907,0.011398976780794962,0.017683589138134594,0.0036212514757969307,0.008221015348288075,0.010069421487603305,0.006712947658402204,0.005034710743801653
19950405,0.004284297520661157,0.8734666666666666,0.0017586776859504132,1,1,0,0,0,0.004284297520661157,0.006175206611570248,0.006175206611570248,0.02091900826446281,0.003834710743801653,0.0037950413223140494,0.0037818181818181818,0.006602125147579693,0.01216151121605667,0.01075608028335301,0.017700118063754426,0.0034361275088547814,0.006231877213695396,0.010153482880755607,0.006796694214876033,0.0050975206611570244
19950406,0.003834710743801653,0.8761133333333333,0.001322314049586777,1,1,0,0,0,0.004284297520661157,0.004284297520661157,0.006175206611570248,0.018578512396694214,0.0037950413223140494,0.0037818181818181818,0.00343801652892562,0.00601086186540732,0.011397402597402599,0.010382683982683983,0.01774262101534829,0.00331900826446281,0.00476788665879575,0.009959858323494688,0.006880440771349863,0.005160330578512397
19950407,0.0037950413223140494,0.8785466666666667,0.001322314049586777,1,1,0,0,0,0.003834710743801653,0.004284297520661157,0.004284297520661157,0.016198347107438015,0.0037818181818181818,0.00343801652892562,0.003213223140495868,0.0055197166469893744,0.010601180637544274,0.010101849665486029,0.017796458087367177,0.0033303423848878395,0.0038611570247933887,0.009735064935064933,0.006943408107044471,0.005207556080283353
19950408,0.0037818181818181818,0.8809866666666667,0.0013355371900826446,1,1,0,0,0,0.0037950413223140494,0.003834710743801653,0.004284297520661157,0.01569586776859504,0.00343801652892562,0.003213223140495868,0.0030016528925619836,0.004987012987012987,0.008097284533648169,0.009950728059818966,0.017852656434474614,0.0032868949232585593,0.003252892561983471,0.008785832349468713,0.007006375442739079,0.005254781582054309
19950409,0.00343801652892562,0.8833133333333333,0.0013355371900826446,1,1,0,0,0,0.0037818181818181818,0.0037950413223140494,0.003834710743801653,0.014849586776859505,0.003213223140495868,0.0030016528925619836,0.002988429752066116,0.004618654073199528,0.006944982290436836,0.009798976780794963,0.014216765053128688,0.003332231404958677,0.002657851239669421,0.007439905548996458,0.007069972451790635,0.005302479338842976
19950410,0.003213223140495868,0.8853133333333333,0.001322314049586777,1,1,0,0,0,0.00343801652892562,0.0037818181818181818,0.0037950413223140494,0.01422809917355372,0.0030016528925619836,0.002988429752066116,0.0030148760330578513,0.004227626918536009,0.006170484061393152,0.00966611570247934,0.010568595041322312,0.0033907910271546633,0.002055253837072019,0.006139315230224321,0.007133569460842188,0.005350177095631641
19950411,0.0030016528925619836,0.8870933333333333,0.000568595041322314,1,1,0,0,0,0.003213223140495868,0.00343801652892562,0.0037818181818181818,0.013434710743801651,0.002988429752066116,0.0030148760330578513,0.003874380165289256,0.0038044864226682404,0.0055905548996458086,0.009521920503738688,0.009500354191263282,0.0035116883116883117,0.001450767414403778,0.004835891381345927,0.0071965367965367965,0.005397402597402597
19950412,0.002988429752066116,0.8894333333333333,0.0,1,1,0,0,0,0.0030016528925619836,0.003213223140495868,0.00343801652892562,0.012641322314049588,0.0030148760330578513,0.003874380165289256,0.0034776859504132233,0.00362125147579693,0.005111688311688312,0.009314757969303426,0.00897237308146399,0.003555135773317592,0.0012807556080283355,0.0037563164108618654,0.007195907123179851,0.00541770956316411
19950413,0.0030148760330578513,0.8923333333333333,0.0,1,1,0,0,0,0.002988429752066116,0.0030016528925619836,0.003213223140495868,0.012218181818181819,0.003874380165289256,0.0034776859504132233,0.0037553719008264464,0.003436127508854782,0.004723494687131051,0.008743644234553326,0.008646044864226682,0.0036590318772136954,0.0010295159386068478,0.002898701298701299,0.006983077528532074,0.00541770956316411
19950414,0.003874380165289256,0.8953466666666666,0.0,1,1,0,0,0,0.0030148760330578513,0.002988429752066116,0.0030016528925619836,0.012879338842975208,0.0034776859504132233,0.0037553719008264464,0.0036231404958677687,0.00331900826446281,0.004419362455726093,0.00817378984651712,0.008406139315230222,0.0035268004722550173,0.0008406139315230225,0.0023508854781582053,0.006770247933884298,0.00541770956316411
19950415,0.0034776859504132233,0.8991533333333334,0.0,1,1,0,0,0,0.003874380165289256,0.0030148760330578513,0.002988429752066116,0.013355371900826446,0.0037553719008264464,0.0036231404958677687,0.0038479338842975206,0.0033303423848878395,0.004158677685950413,0.0065083038173947266,0.008295631641086187,0.0034040141676505314,0.0006517119244391972,0.001952302243211334,0.0060744588744588756,0.00541770956316411
19950416,0.0037553719008264464,0.9026333333333333,0.0,1,1,0,0,0,0.0034776859504132233,0.003874380165289256,0.0030148760330578513,0.014122314049586778,0.0036231404958677687,0.0038479338842975206,0.0032925619834710744,0.0032868949232585593,0.003952774498229044,0.0057256198347107445,0.008170956316410861,0.0032925619834710744,0.0004609208972845337,0.0015593860684769774,0.00511357733175915,0.00541770956316411
19950417,0.0036231404958677687,0.90634,0.0,1,1,0,0,0,0.0037553719008264464,0.0034776859504132233,0.003874380165289256,0.014730578512396694,0.0038479338842975206,0.0032925619834710744,0.0037421487603305787,0.003332231404958678,0.0037799291617473434,0.005224399842581661,0.008082644628099175,0.0031055489964580867,0.00027012987012987015,0.0011626918536009445,0.004182920110192838,0.00541770956316411
19950418,0.0038479338842975206,0.9099466666666667,0.0,1,1,0,0,0,0.0036231404958677687,0.0037553719008264464,0.0034776859504132233,0.01470413223140496,0.0032925619834710744,0.0037421487603305787,0.0029487603305785124,0.0033907910271546633,0.0035976387249114527,0.004857300275482095,0.00798913813459268,0.0028486422668240847,8.122786304604487e-05,0.0007659976387249115,0.003251003541912633,0.00541770956316411
19950420,0.0032925619834710744,0.9137866666666666,1.3223140495867768e-05,1,1,0,0,0,0.0038479338842975206,0.0036231404958677687,0.0037553719008264464,0.014519008264462811,0.0037421487603305787,0.0029487603305785124,0.002618181818181818,0.0035116883116883117,0.003566469893742621,0.004578354978354979,0.007863990554899647,0.0027485242030696575,0.0,0.0006403778040141678,0.002504210940574577,0.005396930342384888
19950421,0.0037421487603305787,0.9203533333333334,0.0,1,1,0,0,0,0.0032925619834710744,0.0038479338842975206,0.0036231404958677687,0.014505785123966943,0.0029487603305785124,0.002618181818181818,0.0029752066115702478,0.0035551357733175915,0.0034956316410861867,0.004334041715859898,0.007446517119244393,0.0028146399055489968,1.8890200708382526e-06,0.000515702479338843,0.001933097205824479,0.0052377804014167645
19950422,0.0029487603305785124,0.9239866666666666,0.0,1,1,0,0,0,0.0037421487603305787,0.0032925619834710744,0.0038479338842975206,0.013831404958677686,0.002618181818181818,0.0029752066115702478,0.0023140495867768596,0.003659031877213695,0.003489020070838253,0.004165918929555293,0.007045100354191264,0.004019834710743801,1.8890200708382526e-06,0.0004212514757969303,0.0015678866587957498,0.005078158205430933
19950423,0.002618181818181818,0.9268333333333333,0.0,1,1,0,0,0,0.0029487603305785124,0.0037421487603305787,0.0032925619834710744,0.012601652892561984,0.0029752066115702478,0.0023140495867768596,0.002049586776859504,0.0035268004722550173,0.003428571428571429,0.003948051948051949,0.0057629279811098,0.004522314049586777,1.8890200708382526e-06,0.00032680047225501767,0.0013021645021645022,0.004556316410861865
19950424,0.0029752066115702478,0.92934,0.0,1,1,0,0,0,0.002618181818181818,0.0029487603305785124,0.0037421487603305787,0.012284297520661158,0.0023140495867768596,0.002049586776859504,0.0025917355371900827,0.0034040141676505314,0.003345454545454545,0.003769854388036206,0.005145218417945691,0.005140023612750885,1.8890200708382526e-06,0.00023140495867768595,0.0010402203856749313,0.0038356552538370723
19950425,0.0023140495867768596,0.9321933333333333,0.0,1,1,0,0,0,0.0029752066115702478,0.002618181818181818,0.0029487603305785124,0.010856198347107437,0.002049586776859504,0.0025917355371900827,0.004204958677685951,0.0032925619834710744,0.0033123966942148757,0.003617473435655253,0.004741440377804015,0.005468713105076742,1.8890200708382526e-06,0.0001360094451003542,0.0007757575757575758,0.003137662337662338
19950426,0.002049586776859504,0.9343666666666667,0.0,1,1,0,0,0,0.0023140495867768596,0.0029752066115702478,0.002618181818181818,0.00995702479338843,0.0025917355371900827,0.004204958677685951,0.011385123966942148,0.003105548996458087,0.0032481700118063756,0.003433608815426998,0.004419362455726094,0.005678394332939788,1.8890200708382526e-06,4.155844155844156e-05,0.0005112947658402204,0.0024387249114521843
19950428,0.0025917355371900827,0.9363133333333333,0.0017454545454545455,1,1,0,0,0,0.002049586776859504,0.0023140495867768596,0.0029752066115702478,0.009930578512396693,0.004204958677685951,0.011385123966942148,0.006135537190082645,0.002848642266824085,0.003180165289256199,0.00332719401810311,0.0041459268004722565,0.005963636363636364,1.8890200708382526e-06,9.445100354191263e-07,0.0004275482093663912,0.0018786304604486424
19950429,0.004204958677685951,0.9390666666666667,0.00616198347107438,1,1,0,0,0,0.0025917355371900827,0.002049586776859504,0.0023140495867768596,0.011160330578512397,0.011385123966942148,0.006135537190082645,0.007299173553719008,0.0027485242030696575,0.003151829988193625,0.003246595828414011,0.003937662337662339,0.006256434474616293,0.00024935064935064933,0.0001256198347107438,0.0004269185360094451,0.0015121605667060213
19950430,0.011385123966942148,0.9371133333333334,0.010353719008264463,1,1,0,0,0,0.004204958677685951,0.0025917355371900827,0.002049586776859504,0.020231404958677684,0.006135537190082645,0.007299173553719008,0.004614876033057851,0.0028146399055489968,0.0032368358913813463,0.0032642266824085006,0.003828099173553719,0.005259031877213696,0.001129634002361275,0.0005657615112160567,0.000657378984651712,0.0014583234946871312
19950501,0.006135537190082645,0.9381466666666667,0.009494214876033058,1,1,0,0,0,0.011385123966942148,0.004204958677685951,0.0025917355371900827,0.024317355371900825,0.007299173553719008,0.004614876033057851,0.0035173553719008263,0.004019834710743801,0.0037733175914994093,0.0036256591892955526,0.003965997638724912,0.004922786304604487,0.002608736717827627,0.0013053128689492328,0.0010874458874458876,0.0016288075560802837
19950502,0.007299173553719008,0.9347133333333333,0.006624793388429752,1,1,0,0,0,0.006135537190082645,0.011385123966942148,0.004204958677685951,0.029024793388429754,0.004614876033057851,0.0035173553719008263,0.004588429752066116,0.004522314049586777,0.003963164108618654,0.0037377410468319556,0.003957969303423849,0.004348524203069658,0.003965053128689493,0.0019834710743801653,0.0014759543486816216,0.0017714285714285718
19950503,0.004614876033057851,0.9352866666666667,0.006571900826446281,1,1,0,0,0,0.007299173553719008,0.006135537190082645,0.011385123966942148,0.02943471074380165,0.0035173553719008263,0.004588429752066116,0.0062545454545454545,0.005140023612750886,0.00421629279811098,0.0039216056670602125,0.003998110979929162,0.004116174734356552,0.0049114521841794575,0.0024566706021251473,0.0017278236914600549,0.001809681227863046
19950504,0.0035173553719008263,0.9332266666666666,0.006598347107438017,1,1,0,0,0,0.004614876033057851,0.007299173553719008,0.006135537190082645,0.02156694214876033,0.004588429752066116,0.0062545454545454545,0.004403305785123967,0.005468713105076742,0.004287131050767415,0.003988351042896498,0.003942384887839433,0.004002833530106257,0.005850295159386068,0.002926092089728453,0.0019778040141676502,0.001846044864226682
19950505,0.004588429752066116,0.93014,0.006532231404958678,1,1,0,0,0,0.0035173553719008263,0.004614876033057851,0.007299173553719008,0.0200198347107438,0.0062545454545454545,0.004403305785123967,0.0037818181818181818,0.0056783943329397875,0.004263518299881936,0.004012908303817395,0.0039149940968122784,0.0037534828807556076,0.006792916174734357,0.0033974025974025973,0.0022649350649350647,0.0020188902007083824
19950506,0.0062545454545454545,0.9282,0.006598347107438017,1,1,0,0,0,0.004588429752066116,0.0035173553719008263,0.004614876033057851,0.018975206611570247,0.004403305785123967,0.0037818181818181818,0.0032793388429752067,0.005963636363636364,0.00435608028335301,0.004089098780007871,0.003925855962219599,0.0034965761511216056,0.007476741440377805,0.0038630460448642267,0.0025759937032664307,0.0021893742621015345
19950507,0.004403305785123967,0.92786,0.002300826446280992,1,1,0,0,0,0.0062545454545454545,0.004588429752066116,0.0035173553719008263,0.018763636363636364,0.0037818181818181818,0.0032793388429752067,0.002988429752066116,0.006256434474616293,0.004535537190082645,0.004243368752459662,0.004012278630460449,0.003511688311688311,0.007539079102715467,0.004334356552538371,0.0028902007083825266,0.00237780401416765
19950508,0.0037818181818181818,0.9299133333333334,0.0,1,1,0,0,0,0.004403305785123967,0.0062545454545454545,0.004588429752066116,0.01902809917355372,0.0032793388429752067,0.002988429752066116,0.0027239669421487605,0.005259031877213696,0.0046394332939787486,0.004268555686737506,0.004034002361275089,0.0035400236127508854,0.006388665879574971,0.0044987012987013,0.002999763872491146,0.002412750885478158
19950509,0.0032793388429752067,0.9335666666666667,0.0,1,1,0,0,0,0.0037818181818181818,0.004403305785123967,0.0062545454545454545,0.01771900826446281,0.002988429752066116,0.0027239669421487605,0.00284297520661157,0.004922786304604487,0.004722550177095631,0.004283038173947266,0.004034002361275089,0.0035494687131050772,0.005032349468713106,0.0044987012987013,0.002999763872491146,0.0023650531286894924
19950510,0.002988429752066116,0.9367733333333333,0.0007933884297520661,1,1,0,0,0,0.0032793388429752067,0.0037818181818181818,0.004403305785123967,0.014452892561983472,0.0027239669421487605,0.00284297520661157,0.004456198347107438,0.004348524203069658,0.004744273907910272,0.004260369933097206,0.004028335301062574,0.0035268004722550173,0.00408595041322314,0.0044987012987013,0.002999763872491146,0.0023173553719008267
19950511,0.0027239669421487605,0.9388333333333333,0.0012958677685950414,1,1,0,0,0,0.002988429752066116,0.0032793388429752067,0.0037818181818181818,0.012773553719008264,0.00284297520661157,0.004456198347107438,0.004509090909090909,0.004116174734356552,0.004792443919716646,0.004230145611963793,0.004020306965761511,0.0035173553719008268,0.0032604486422668244,0.004555371900826446,0.0030375442739079108,0.0022984651711924443
19950512,0.00284297520661157,0.9401,0.001309090909090909,1,1,0,0,0,0.0027239669421487605,0.002988429752066116,0.0032793388429752067,0.011834710743801654,0.004456198347107438,0.004509090909090909,0.003980165289256199,0.004002833530106257,0.004840613931523023,0.0041766233766233766,0.004010389610389611,0.0034720188902007086,0.002502951593860685,0.004647933884297521,0.003099252262888627,0.0023244391971664704
19950513,0.004456198347107438,0.9415933333333333,0.001309090909090909,1,1,0,0,0,0.00284297520661157,0.0027239669421487605,0.002988429752066116,0.013011570247933885,0.004509090909090909,0.003980165289256199,0.0033454545454545456,0.0037534828807556085,0.004858559622195986,0.004155214482487209,0.004005194805194805,0.003137662337662338,0.0017567886658795748,0.00461676505312869,0.003160960251869343,0.0023711924439197172
19950514,0.004509090909090909,0.9449266666666667,0.0012826446280991735,1,1,0,0,0,0.004456198347107438,0.00284297520661157,0.0027239669421487605,0.014532231404958677,0.003980165289256199,0.0033454545454545456,0.0028297520661157024,0.0034965761511216056,0.00487650531286895,0.004189216843762299,0.0040566706021251476,0.002795749704840614,0.0010011806375442738,0.00427012987012987,0.003223297914207005,0.0024179456906729636
19950515,0.003980165289256199,0.94792,0.001375206611570248,1,1,0,0,0,0.004509090909090909,0.004456198347107438,0.00284297520661157,0.015788429752066114,0.0033454545454545456,0.0028297520661157024,0.0026578512396694216,0.0035116883116883117,0.004385360094451004,0.004263518299881936,0.004079338842975207,0.0025256198347107443,0.0008557260920897285,0.0036221959858323493,0.003284376229830776,0.0024637544273907915
19950516,0.0033454545454545456,0.9505733333333334,0.0014677685950413224,1,1,0,0,0,0.003980165289256199,0.004509090909090909,0.004456198347107438,0.016290909090909092,0.0028297520661157024,0.0026578512396694216,0.002525619834710744,0.003540023612750885,0.004231404958677686,0.004328374655647382,0.00409728453364817,0.0024122786304604485,0.0010521841794569069,0.003042266824085006,0.0033498622589531683,0.002512868949232586
19950517,0.0028297520661157024,0.9521933333333333,0.0014545454545454545,1,1,0,0,0,0.0033454545454545456,0.003980165289256199,0.004509090909090909,0.014664462809917357,0.0026578512396694216,0.002525619834710744,0.002115702479338843,0.0035494687131050764,0.003948996458087368,0.004346005509641874,0.004082644628099174,0.0023121605667060217,0.0012618654073199528,0.0026739079102715466,0.003419756001574184,0.002565289256198348
19950518,0.0026578512396694216,0.9534666666666667,0.0014545454545454545,1,1,0,0,0,0.0028297520661157024,0.0033454545454545456,0.003980165289256199,0.012813223140495867,0.002525619834710744,0.002115702479338843,0.002115702479338843,0.0035268004722550173,0.0038214876033057857,0.00437056277056277,0.004054309327036599,0.0021912632821723733,0.0013563164108618654,0.002308382526564345,0.0034890200708382535,0.0026172373081463996
