Date,Inflow,Storage,Outflow,Season,Spring,Summer,Fall,Winter,Inflow(t-1),Inflow(t-2),Inflow(t-3),Inflow(3day),Inflow(t+1),Inflow(t+2),Inflow(t+3),Inflow(7day),Inflow(14day),Inflow(21day),Inflow(28day),Inflow(7dayForecast),Outflow(7day),Outflow(14day),Outflow(21day),Outflow(28day)
19950418,0.004666538535460311,0.6905048449612403,0.00768787238131847,1,1,0,0,0,0.004918316355948491,0.004908706515471843,0.007420718816067653,0.021914280222948297,0.004430136459734769,0.004664616567364982,0.004493561406880646,0.005721699019796272,0.005724170121633123,0.0075466534874568695,0.007875882046072322,0.006026742813212158,0.00768787238131847,0.00768759781444771,0.0074123902876545595,0.007256115977046209
19950419,0.004430136459734769,0.687483527131783,0.00733615221987315,1,1,0,0,0,0.004666538535460311,0.004918316355948491,0.004908706515471843,0.018923697866615415,0.004664616567364982,0.004493561406880646,0.0055333461464539685,0.005601438730402789,0.005667334779385518,0.007087394634963344,0.007713201175146207,0.008813596551440104,0.00768787238131847,0.00768759781444771,0.007494943393463478,0.007318648581862112
19950420,0.004664616567364982,0.684577519379845,0.007303478762252546,1,1,0,0,0,0.004430136459734769,0.004666538535460311,0.004918316355948491,0.01867960791850855,0.004493561406880646,0.0055333461464539685,0.006824908706515472,0.005477059937947887,0.005616814475165426,0.0063657413763121996,0.007542077372944179,0.011781115290629033,0.007637626643969138,0.007662749512643806,0.007586008072266,0.007368619752340682
19950423,0.004493561406880646,0.6819399224806202,0.007309244666538536,1,1,0,0,0,0.004664616567364982,0.004430136459734769,0.004666538535460311,0.01825485296944071,0.0055333461464539685,0.006824908706515472,0.00768595041322314,0.005339501935696439,0.005589083221218527,0.005743755891747434,0.007416943521594685,0.013669586227725763,0.007582164136075341,0.007635292825567669,0.00765263629957076,0.007416806238159303
19950424,0.0055333461464539685,0.6730019379844961,0.007678262540841822,1,1,0,0,0,0.004493561406880646,0.004664616567364982,0.004430136459734769,0.019121660580434366,0.006824908706515472,0.00768595041322314,0.008554679992312127,0.0050717992367041,0.005525795557508032,0.005612421405233245,0.0073239339941242685,0.014868345185469922,0.00752807446253535,0.007608247988797673,0.007634606408390763,0.00725645918563466
19950425,0.006824908706515472,0.670858527131783,0.007793580626561599,1,1,0,0,0,0.0055333461464539685,0.004493561406880646,0.004664616567364982,0.021516432827215066,0.00768595041322314,0.008554679992312127,0.023938112627330387,0.004802174569616431,0.005490376431179815,0.0055306004777463565,0.007268059635924329,0.01574503720381099,0.0075272507619230655,0.0076075615716207695,0.007634148796939494,0.007317893522967517
19950426,0.00768595041322314,0.669890503875969,0.00773784355179704,1,1,0,0,0,0.006824908706515472,0.0055333461464539685,0.004493561406880646,0.024537766673073225,0.008554679992312127,0.023938112627330387,0.02543724774168749,0.00507591773976552,0.005512753631146866,0.005554396273212341,0.007258312512012301,0.01595343345871887,0.007542351939814942,0.007615112160566707,0.007639182522903453,0.007383446363361796
19950427,0.008554679992312127,0.6698391472868217,0.00773976551989237,1,1,0,0,0,0.00768595041322314,0.006824908706515472,0.0055333461464539685,0.028598885258504708,0.023938112627330387,0.02543724774168749,0.017712857966557756,0.005471294033661899,0.005596496526729085,0.0056398780923093824,0.007027813624008126,0.016030037615661293,0.0075494906784547375,0.007618681529886605,0.007641562102450051,0.007446665385354601
19950430,0.023938112627330387,0.6706540697674419,0.008129925043244283,1,1,0,0,0,0.008554679992312127,0.00768595041322314,0.006824908706515472,0.04700365173938112,0.02543724774168749,0.017712857966557756,0.01392465885066308,0.006026742813212158,0.005814090771807474,0.005787137457327733,0.006822231679525548,0.013877707915762885,0.007556903983965296,0.007622388182641883,0.007644033204286903,0.00751043354108893
19950501,0.02543724774168749,0.6982083333333333,0.009014030367095907,1,1,0,0,0,0.023938112627330387,0.008554679992312127,0.00768595041322314,0.06561599077455316,0.017712857966557756,0.01392465885066308,0.01296175283490294,0.008813596551440104,0.007145328244693994,0.006682408500590318,0.006977705170094176,0.011582328876197798,0.007670300101589742,0.007653963372779442,0.007665266375625783,0.007607081079596934
19950502,0.017712857966557756,0.7146279069767442,0.00909475302709975,1,1,0,0,0,0.02543724774168749,0.023938112627330387,0.008554679992312127,0.07564289832788776,0.01392465885066308,0.01296175283490294,0.00914472419757832,0.011781115290629035,0.008560308613162737,0.007653093911022028,0.0072530957414678335,0.010530463194310976,0.007914664616567365,0.007748414376321353,0.007728416755900898,0.007718143378819909
19950503,0.01392465885066308,0.7232441860465116,0.00909667499519508,1,1,0,0,0,0.017712857966557756,0.02543724774168749,0.023938112627330387,0.0810128771862387,0.01296175283490294,0.00914472419757832,0.00909090909090909,0.013669586227725765,0.009370692732214931,0.008240392447580609,0.007626712610856374,0.00969056313665193,0.008169737239504682,0.007848905851020016,0.007795411072366673,0.00776838911616924
19950504,0.01296175283490294,0.7280717054263566,0.00909090909090909,1,1,0,0,0,0.01392465885066308,0.017712857966557756,0.02543724774168749,0.07003651739381127,0.00914472419757832,0.00909090909090909,0.008871804728041515,0.014868345185469922,0.009835259877543176,0.008616366015943183,0.007865036654677247,0.008925619834710742,0.008372367590126576,0.007949809176024822,0.007862496911122702,0.007818703495236261
19950507,0.00914472419757832,0.7319408914728682,0.00909090909090909,1,1,0,0,0,0.01296175283490294,0.01392465885066308,0.017712857966557756,0.0537439938497021,0.00909090909090909,0.008871804728041515,0.009369594464731885,0.01574503720381099,0.010410477471788254,0.008923514822034908,0.008102056505862003,0.00859668872353862,0.008557700227890503,0.008050026083852723,0.00792930818300797,0.007868811949150211
19950508,0.00909090909090909,0.7365910852713178,0.00909090909090909,1,1,0,0,0,0.00914472419757832,0.01296175283490294,0.01392465885066308,0.04512204497405343,0.008871804728041515,0.009369594464731885,0.01034979819334999,0.015953433458718875,0.010712363746190388,0.00904880883739235,0.008218266933911757,0.008565388100271822,0.008750995304906509,0.008150242991680623,0.007996119454893237,0.007918920403064163
19950509,0.008871804728041515,0.7365910852713178,0.00909090909090909,1,1,0,0,0,0.00909090909090909,0.00914472419757832,0.01296175283490294,0.04006919085143187,0.009369594464731885,0.01034979819334999,0.008045358447049778,0.016030037615661293,0.011028390214436726,0.009219406386425414,0.008347862496911123,0.009387441311331374,0.008944015815051757,0.008250459899508525,0.008062930726778505,0.007969028856978113
19950510,0.009369594464731885,0.7363720930232558,0.00909475302709975,1,1,0,0,0,0.008871804728041515,0.00909090909090909,0.00914472419757832,0.03647703248126081,0.01034979819334999,0.008045358447049778,0.007607149721314626,0.013877707915762883,0.011345652233601495,0.00938945480171696,0.008481233354383461,0.00995936410312732,0.009081299250432441,0.008375799676011092,0.008129741998663773,0.008019274594327445
19950511,0.01034979819334999,0.7366463178294573,0.00908706515471843,1,1,0,0,0,0.009369594464731885,0.008871804728041515,0.00909090909090909,0.037682106477032476,0.008045358447049778,0.007607149721314626,0.006842206419373439,0.011582328876197796,0.011681722083413415,0.00956764870084109,0.00863540265231597,0.010161170753136927,0.00909283105900442,0.008503747837785893,0.008196553270549042,0.008069520331676776
19950514,0.008045358447049778,0.7379089147286821,0.00909090909090909,1,1,0,0,0,0.01034979819334999,0.009369594464731885,0.008871804728041515,0.03663655583317317,0.007607149721314626,0.006842206419373439,0.008871804728041515,0.010530463194310974,0.01210002471101837,0.009757282886246946,0.008812910134263201,0.010557919881387113,0.009091732791521376,0.008630735015513029,0.008263181497853801,0.008119491502155346
19950515,0.007607149721314626,0.7386782945736434,0.00909090909090909,1,1,0,0,0,0.008045358447049778,0.01034979819334999,0.009369594464731885,0.035371900826446284,0.006842206419373439,0.008871804728041515,0.014626177205458389,0.009690563136651934,0.012279454161060927,0.00978702763057943,0.008884915296120371,0.01083907635704676,0.009090909090909092,0.008731638340517834,0.008330175814319577,0.008169599956069298
19950516,0.006842206419373439,0.7371947674418604,0.00909090909090909,1,1,0,0,0,0.007607149721314626,0.008045358447049778,0.01034979819334999,0.03284451278108783,0.008871804728041515,0.014626177205458389,0.01337305400730348,0.008925619834710744,0.012335328519260867,0.00991552492609575,0.008924041075203866,0.01205046539084594,0.009090909090909092,0.008824304659399798,0.008396987086204847,0.00821970840998325
19950518,0.008871804728041515,0.7349467054263565,0.00909090909090909,1,1,0,0,0,0.006842206419373439,0.007607149721314626,0.008045358447049778,0.031366519315779356,0.014626177205458389,0.01337305400730348,0.011762444743417259,0.008596688723538618,0.012275061091128745,0.010007138738639796,0.008935778808928915,0.012596304329919553,0.009090909090909092,0.0089209521979078,0.008463798358090115,0.008269816863897201
19950521,0.014626177205458389,0.7327587209302325,0.009327311166634634,1,1,0,0,0,0.008871804728041515,0.006842206419373439,0.007607149721314626,0.037947338074187965,0.01337305400730348,0.011762444743417259,0.010822602344801075,0.00856538810027182,0.012297712857966558,0.01020738950971509,0.009055901814887015,0.01306773564701683,0.00909090909090909,0.009017462452980423,0.00853060962997538,0.008319925317811151
19950522,0.01337305400730348,0.7448546511627907,0.009325389198539305,1,1,0,0,0,0.014626177205458389,0.008871804728041515,0.006842206419373439,0.04371324236017682,0.011762444743417259,0.010822602344801075,0.009575245050932154,0.009387441311331374,0.011632574613547128,0.010692915259511453,0.009388951429120563,0.013795337854534472,0.009124680816012741,0.009102990033222593,0.00862542672267831,0.008378476703001016
