yyyymm,Inflow,Outflow,Storage,Season,Spring,Summer,Fall,Winter,Inflow(1month),Inflow(2month),Inflow(1monthForecast),Outflow(1month),Outflow(2month)
199503,0.018005580517075608,0.016909630584607517,0.782774198271868,4,0,0,0,1,0.006513031383997364,0.010130440419723032,0.009538529386744961,0.006436538926535226,0.004539644369276188
199504,0.009538529386744961,0.008281710923223615,0.8270270677736012,1,1,0,0,0,0.018005580517075608,0.012259305950536486,0.01510848328961685,0.016909630584607517,0.011673084755571371
199505,0.01510848328961685,0.011531201722610606,0.929570455856121,1,1,0,0,0,0.009538529386744961,0.013772054951910286,0.007237815764437748,0.008281710923223615,0.012595670753915565
199506,0.007237815764437748,0.006875079741569484,0.9873950352647212,1,1,0,0,0,0.01510848328961685,0.012323506338180905,0.002854774511399165,0.011531201722610606,0.00990645632291711
199507,0.002854774511399165,0.003705793011949453,0.9768581715677143,2,0,1,0,0,0.007237815764437748,0.011173149527027299,0.001897712978438057,0.006875079741569484,0.009203140732090045
199508,0.001897712978438057,0.00423679914222274,0.9388799443161784,2,0,1,0,0,0.002854774511399165,0.005046295137918456,0.0016231557836036115,0.003705793011949453,0.005290436376759468
199509,0.0016231557836036115,0.004288820584781968,0.860048511547122,2,0,1,0,0,0.001897712978438057,0.002376243744918611,0.0013762246278508628,0.00423679914222274,0.003971296077086096
199510,0.0013762246278508628,0.002222289322543291,0.8003731312831244,3,0,0,1,0,0.0016231557836036115,0.0017604343810208342,0.0014109524010559955,0.004288820584781968,0.004262809863502354
199511,0.0014109524010559955,0.001605114143390535,0.7877735335042413,3,0,0,1,0,0.0013762246278508628,0.001499690205727237,0.002980546245560175,0.002222289322543291,0.0032555549536626297
199512,0.002980546245560175,0.0033223739937382267,0.7796916801637702,3,0,0,1,0,0.0014109524010559955,0.0013935885144534292,0.00337696280969701,0.001605114143390535,0.001913701732966913
199601,0.00337696280969701,0.0030173606288099696,0.7747020794358727,4,0,0,0,1,0.002980546245560175,0.0021957493233080855,0.012901205617421984,0.0033223739937382267,0.002463744068564381
199602,0.012901205617421984,0.01215796110387649,0.7892894408839137,4,0,0,0,1,0.00337696280969701,0.0031787545276285925,0.007619433567039668,0.0030173606288099696,0.0031698673112740983
199603,0.007619433567039668,0.005051223170291674,0.7973921406584771,4,0,0,0,1,0.012901205617421984,0.008139084213559498,0.00787226548122698,0.01215796110387649,0.00758766086634323
199604,0.00787226548122698,0.005337004994012139,0.8845766089802898,1,1,0,0,0,0.007619433567039668,0.010260319592230826,0.0069656970359960515,0.005051223170291674,0.008604592137084081
199605,0.0069656970359960515,0.005962302287436545,0.9582251883412783,1,1,0,0,0,0.00787226548122698,0.007745849524133324,0.0031577854251396056,0.005337004994012139,0.0051941140821519065
199606,0.0031577854251396056,0.0037329277140424493,0.9833537946076274,1,1,0,0,0,0.0069656970359960515,0.007418981258611516,0.0018897168267630706,0.005962302287436545,0.005649653640724343
199607,0.0018897168267630706,0.005367950874668659,0.9164281748025084,2,0,1,0,0,0.0031577854251396056,0.0050617412305678285,0.0015865629015996163,0.0037329277140424493,0.0048476150007394974
199608,0.0015865629015996163,0.004298836371925297,0.8148785034538905,2,0,1,0,0,0.0018897168267630706,0.002523751125951338,0.0014126180657165514,0.005367950874668659,0.0045504392943555546
199609,0.0014126180657165514,0.0013982769552985603,0.7705552510470679,2,0,1,0,0,0.0015865629015996163,0.0017381398641813433,0.0014484604586812962,0.004298836371925297,0.004833393623296978
199610,0.0014484604586812962,0.0017837783504912508,0.7657328366188897,3,0,0,1,0,0.0014126180657165514,0.001499590483658084,0.0023160150193170513,0.0013982769552985603,0.0028485566636119288
199611,0.0023160150193170513,0.0022108235884861164,0.7564835196520105,3,0,0,1,0,0.0014484604586812962,0.0014305392621989238,0.011826394033390617,0.0017837783504912508,0.0015910276528949055
199612,0.011826394033390617,0.010522943003368989,0.780279151703316,3,0,0,1,0,0.0023160150193170513,0.0018822377389991736,0.021034220113688957,0.0022108235884861164,0.0019973009694886834
199701,0.021034220113688957,0.0234334692774596,0.8094401902771303,4,0,0,0,1,0.011826394033390617,0.007071204526353834,0.007386942309296842,0.010522943003368989,0.006366883295927553
199702,0.007386942309296842,0.009136784279770568,0.7593593722482931,4,0,0,0,1,0.021034220113688957,0.016430307073539787,0.003491181118903733,0.0234334692774596,0.016978206140414294
199703,0.003491181118903733,0.001879167373654891,0.7844702561905709,4,0,0,0,1,0.007386942309296842,0.0142105812114929,0.0034058517482212698,0.009136784279770568,0.016285126778615083
199704,0.0034058517482212698,0.0012394532068205988,0.8742499645001839,1,1,0,0,0,0.003491181118903733,0.005439061714100288,0.002371509846735551,0.001879167373654891,0.0055079758267127295
199705,0.002371509846735551,0.0025873322983703197,0.9119466561799312,1,1,0,0,0,0.0034058517482212698,0.0034485164335625014,0.0015122677090490895,0.0012394532068205988,0.0015593102902377448
199706,0.0015122677090490895,0.0034654900844642888,0.8792949618717368,1,1,0,0,0,0.002371509846735551,0.0028886807974784104,0.0011534519332062423,0.0025873322983703197,0.0019133927525954593
199707,0.0011534519332062423,0.005844341117722237,0.7614134504146254,2,0,1,0,0,0.0015122677090490895,0.0019418887778923201,0.0013161310677044802,0.0034654900844642888,0.0030264111914173044
199708,0.0013161310677044802,0.003413349872864717,0.6448542002327509,2,0,1,0,0,0.0011534519332062423,0.001332859821127666,0.001049361850528607,0.005844341117722237,0.004654915601093263
199709,0.001049361850528607,0.0015650998287881205,0.6133474880311204,2,0,1,0,0,0.0013161310677044802,0.0012347915004553612,0.0014380880964664773,0.003413349872864717,0.004628845495293477
199710,0.0014380880964664773,0.002311854442510364,0.5876728801991106,3,0,0,1,0,0.001049361850528607,0.0011827464591165435,0.001925583761553821,0.0015650998287881205,0.002489224850826419
199711,0.001925583761553821,0.001779394145103525,0.5725705381583684,3,0,0,1,0,0.0014380880964664773,0.001243724973497542,0.0025397824800356193,0.002311854442510364,0.0019384771356492424
199712,0.0025397824800356193,0.0014194588408998202,0.6067388096611088,3,0,0,1,0,0.001925583761553821,0.0016818359290101492,0.007005884245631251,0.001779394145103525,0.0020456242938069447
199801,0.007005884245631251,0.0035440440483255563,0.7004823066110486,4,0,0,0,1,0.0025397824800356193,0.00223268312079472,0.010219049073249921,0.0014194588408998202,0.0015994264930016726
199802,0.010219049073249921,0.009618313716904876,0.772935482595654,4,0,0,0,1,0.007005884245631251,0.004772833362833435,0.008111431086904954,0.0035440440483255563,0.002481751444612688
199803,0.008111431086904954,0.007184833619006499,0.7739237902100788,4,0,0,0,1,0.010219049073249921,0.008612466659440586,0.006823814321226456,0.009618313716904876,0.006581178882615216
199804,0.006823814321226456,0.004740696389759627,0.8139842892465662,1,1,0,0,0,0.008111431086904954,0.009165240080077438,0.0094125778769662,0.007184833619006499,0.008401573667955686
199805,0.0094125778769662,0.00462769842053835,0.911838982700087,1,1,0,0,0,0.006823814321226456,0.007467622704065705,0.0076168677595843445,0.004740696389759627,0.0059627650043830634
199806,0.0076168677595843445,0.005980785041090494,0.9744377295533072,1,1,0,0,0,0.0094125778769662,0.008118196099096328,0.003005748995728616,0.00462769842053835,0.004684197405148988
199807,0.003005748995728616,0.004646950237839325,0.9712870173294392,2,0,1,0,0,0.0076168677595843445,0.008514722818275273,0.0021350031212183517,0.005980785041090494,0.005304241730814422
